# LAMMPS data file written by OVITO Basic 3.14.1

1577 atoms
7 atom types

0.0 15.337 xlo xhi
0.0 15.337 ylo yhi
0.0 90.0 zlo zhi

Atoms  # atomic

1 1 1.72955 1.40579 1.2429
2 1 0.437411 0.352291 2.9736
3 1 1.73446 1.64106 4.8402
4 1 0.602864 0.425929 6.79318
5 1 1.73063 3.96323 1.2555
6 1 0.438792 2.93075 2.988
7 1 1.68048 4.17596 4.833
8 1 0.682793 3.05122 6.66105
9 1 1.72863 6.52283 1.2447
10 1 0.433577 5.5115 2.9952
11 1 1.68492 6.82512 4.8834
12 1 0.389512 5.6242 6.63162
13 1 4.28516 1.4041 1.2411
14 1 3.01372 0.360113 2.9898
15 1 4.26798 1.58569 4.9032
16 1 2.96709 0.288912 6.68177
17 1 4.28424 3.95756 1.2582
18 1 3.00897 2.91234 3.0087
19 1 4.30878 4.16875 4.8195
20 1 3.14508 2.78197 6.47153
21 1 4.28086 6.51792 1.2528
22 1 3.00068 5.50046 3.0384
23 1 4.33592 6.80472 4.8492
24 1 3.05916 5.33009 6.38962
25 1 6.83831 1.3995 1.2375
26 1 5.55874 0.358119 3.0186
27 1 6.8334 1.60394 4.923
28 1 5.40958 0.238164 6.77149
29 1 6.83831 3.95342 1.2573
30 1 5.55874 2.89379 3.0114
31 1 6.84276 4.22381 4.8384
32 1 5.51775 2.85608 6.66182
33 1 6.83954 6.51592 1.2546
34 1 5.56242 5.48896 3.0024
35 1 6.8492 6.74935 4.9239
36 1 5.58397 5.44163 6.67086
37 1 9.39054 1.40027 1.2222
38 1 8.10806 0.367935 3.0384
39 1 9.40342 1.62143 4.8528
40 1 7.96818 0.176375 7.5807
41 1 9.39683 3.95434 1.242
42 1 8.11695 2.90084 3.024
43 1 9.42474 4.20203 4.8474
44 1 8.02877 3.02752 7.3494
45 1 9.39851 6.52175 1.2438
46 1 8.1303 5.48957 2.9934
47 1 9.38839 6.75058 4.9284
48 1 8.05361 5.61104 7.5942
49 1 11.9455 1.40656 1.2249
50 1 10.6538 0.359806 2.9943
51 1 11.9509 1.63508 4.8555
52 1 10.8088 0.322537 7.3764
53 1 11.9489 3.95741 1.251
54 1 10.6788 2.9125 3.0204
55 1 11.9767 4.21384 4.9032
56 1 10.8002 3.04777 7.4466
57 1 11.9481 6.52405 1.2393
58 1 10.681 5.49233 3.006
59 1 11.9612 6.74169 4.9086
60 1 10.5585 5.49908 7.5474
61 1 14.5114 1.40456 1.224
62 1 13.2208 0.34861 2.9394
63 1 14.4998 1.61483 4.8564
64 1 13.3274 0.386953 7.389
65 1 14.5088 3.96584 1.2375
66 1 13.2404 2.91679 2.9754
67 1 14.4929 4.20142 4.8762
68 1 13.2521 2.99501 7.5042
69 1 14.5065 6.52681 1.2303
70 1 13.2317 5.50905 2.988
71 1 14.4866 6.76009 4.9086
72 1 12.9693 5.35255 6.63912
73 1 1.72327 9.07475 1.2519
74 1 0.429436 8.05852 3.0096
75 1 1.70409 9.32029 4.95
76 1 0.406369 8.18764 6.55942
77 1 1.72557 11.625 1.2519
78 1 0.41732 10.5951 3.0177
79 1 1.70532 11.8635 4.923
80 1 0.555445 10.8292 6.66359
81 1 1.72833 14.1774 1.2411
82 1 0.426215 13.1366 2.9934
83 1 1.71912 14.3846 4.8582
84 1 0.497178 13.2438 6.56933
85 1 4.27948 9.0703 1.251
86 1 2.98703 8.06205 3.0312
87 1 4.26399 9.31493 4.9284
88 1 2.91596 7.94628 6.61899
89 1 4.28562 11.6305 1.2555
90 1 2.99593 10.5959 3.0366
91 1 4.26001 11.8954 4.923
92 1 3.09175 10.6088 6.60704
93 1 4.28838 14.1846 1.2303
94 1 3.01004 13.1587 3.0141
95 1 4.26829 14.4217 4.9644
96 1 2.99574 13.1649 6.73887
97 1 6.83754 9.07107 1.2492
98 1 5.56273 8.04671 3.0087
99 1 6.83892 9.31217 4.8906
100 1 5.42393 8.12851 6.66933
101 1 6.83846 11.6362 1.2609
102 1 5.55706 10.6066 3.0366
103 1 6.84383 11.8776 4.9266
104 1 5.65942 10.5794 6.72198
105 1 6.84184 14.1867 1.2465
106 1 5.55613 13.1759 3.0447
107 1 6.83785 14.4234 4.9374
108 1 5.57746 13.1254 6.68735
109 1 9.39836 9.07674 1.2501
110 1 8.13413 8.0464 3.033
111 1 9.39959 9.32367 4.9104
112 1 8.02374 8.1817 6.65678
113 1 9.39207 11.6311 1.2645
114 1 8.11404 10.5999 3.0303
115 1 9.38456 11.8759 4.9383
116 1 8.07326 10.6733 6.65705
117 1 9.39008 14.1824 1.2357
118 1 8.1099 13.1648 3.0429
119 1 9.36631 14.406 4.9194
120 1 8.19899 13.1626 6.76672
121 1 11.9509 9.0726 1.2321
122 1 10.6822 8.04625 3.0375
123 1 11.9679 9.2976 4.9005
124 1 10.8177 8.13184 6.70539
125 1 11.9449 11.6233 1.2321
126 1 10.6871 10.5939 3.024
127 1 11.913 11.8521 4.8978
128 1 10.5389 10.4993 6.68277
129 1 11.9351 14.1824 1.2132
130 1 10.6581 13.1403 3.0051
131 1 11.9305 14.4024 4.8537
132 1 10.7557 13.1659 7.4799
133 1 14.5042 9.07475 1.2303
134 1 13.2277 8.05821 3.0132
135 1 14.5016 9.3068 4.9302
136 1 13.2533 7.95091 6.76187
137 1 14.4967 11.6221 1.2393
138 1 13.22 10.5775 3.0231
139 1 14.5005 11.8641 4.8996
140 1 13.335 10.6709 6.6447
141 1 14.5019 14.1725 1.2195
142 1 13.1986 13.1279 2.9727
143 1 14.5065 14.4079 4.9059
144 1 13.3509 13.2559 6.67515
145 2 11.7664 4.00618 13.3029
146 2 9.54452 11.2563 14.5683
147 2 10.0531 6.48448 15.6852
148 2 8.98487 13.4291 13.1724
149 2 11.3616 12.8001 13.5045
150 2 9.91031 11.8153 10.9944
151 2 10.877 5.32991 15.7419
152 2 10.723 4.48883 14.4981
153 2 9.41324 4.12167 14.0724
154 2 10.0904 2.90069 11.2851
155 2 11.4376 3.18795 11.7189
156 2 10.4039 10.0063 14.3748
157 2 9.80004 8.90972 15.6528
158 3 10.4042 4.21399 17.3124
159 4 8.71663 6.34016 16.074
160 4 10.1914 0.378679 16.4659
161 4 14.5737 11.6352 18.5235
162 4 7.51128 12.7086 17.7123
163 4 2.43901 7.14237 17.3669
164 4 13.92 14.0668 8.42814
165 4 14.9705 11.265 8.95176
166 4 12.0266 8.3285 8.49972
167 4 12.419 13.8377 10.429
168 4 1.31233 10.5005 12.6773
169 4 13.2138 7.1759 12.6317
170 4 0.828606 14.9932 8.66431
171 4 0.46245 4.39325 8.18309
172 4 1.61702 12.2269 14.9046
173 4 6.73266 8.30511 8.19205
174 4 12.0477 15.0665 14.9512
175 4 5.05673 13.0857 17.6118
176 4 15.2939 1.6941 9.76727
177 4 6.24244 5.79672 8.529
178 4 13.3399 4.9669 8.56537
179 4 1.8372 4.78153 10.6928
180 4 15.3061 2.5553 13.457
181 4 12.8329 1.11594 10.4202
182 4 6.23924 10.1645 9.83165
183 4 14.7159 1.75304 6.84261
184 4 7.7078 10.3674 16.9597
185 4 12.5466 10.2938 9.89897
186 4 8.08581 14.4796 15.8398
187 4 9.50941 15.3783 8.90606
188 4 6.36313 13.0221 21.8713
189 4 9.32708 7.00541 6.96388
190 4 5.39365 0.578718 12.5703
191 4 11.8745 1.63079 8.05356
192 4 0.837583 6.53489 13.0302
193 4 4.03857 5.99256 10.4086
194 4 7.28029 13.0655 9.89065
195 4 8.05011 9.0595 22.3509
196 4 9.15798 8.83303 18.4305
197 4 9.27325 4.13968 8.35348
198 4 6.67682 1.55584 7.87859
199 4 4.4496 8.23097 11.8117
200 4 6.14597 1.95885 10.2217
201 4 9.15638 8.00961 9.65526
202 4 12.9975 1.36117 13.0535
203 4 2.7035 8.40693 13.4317
204 4 3.6504 9.01784 15.8497
205 4 4.45604 0.100817 16.2139
206 4 1.62897 11.5006 10.3902
207 4 2.63863 14.0314 10.2364
208 4 14.4598 12.008 16.0979
209 4 9.38591 10.1003 20.6437
210 4 14.6771 7.65652 19.7584
211 4 6.30783 4.60077 10.6733
212 4 2.96493 11.4365 16.9366
213 4 4.24741 5.65322 18.3623
214 4 7.97299 6.76677 19.0227
215 4 3.68074 10.5511 22.8667
216 4 14.1423 4.21958 22.4629
217 4 12.3098 3.69513 23.9945
218 4 13.1992 9.46944 19.2326
219 4 6.25707 3.6807 24.0975
220 4 10.0115 14.568 20.7556
221 4 6.33127 6.61325 17.2381
222 4 1.47271 2.3903 17.2619
223 4 1.57747 10.8337 19.135
224 4 1.5276 2.17968 11.7095
225 4 11.2288 3.04583 19.9928
226 4 5.47982 14.5786 9.85265
227 4 6.60592 0.987438 14.918
228 4 6.68386 8.42004 12.7246
229 4 3.4472 9.77492 9.76775
230 4 13.8664 9.68475 12.0357
231 4 12.6159 13.0409 24.041
232 4 8.16716 12.6615 20.2833
233 4 8.16165 5.11782 22.9069
234 4 13.4875 15.3125 18.754
235 4 10.9301 0.559596 19.0166
236 4 0.669 5.15249 16.8274
237 4 2.63608 14.7465 14.654
238 4 0.60676 0.92845 15.3727
239 4 11.9966 12.8368 21.3809
240 4 1.67661 8.35708 25.6409
241 4 4.30866 3.98642 22.4135
242 4 6.28507 10.8042 23.2631
243 4 1.70639 8.33981 19.6689
244 4 3.85951 1.80384 17.7189
245 4 7.36554 6.88082 21.2788
246 4 9.88884 3.12992 22.2615
247 4 15.0219 0.846698 25.1662
248 4 1.59858 1.24347 21.5509
249 4 13.9344 14.5368 16.1943
250 4 0.724279 0.976024 27.6053
251 4 11.7194 10.1214 21.4105
252 4 13.933 5.77074 18.2035
253 4 12.5528 1.57272 25.4827
254 4 15.0318 13.841 23.9515
255 4 15.3509 1.83402 19.3794
256 4 6.28549 1.78612 27.7871
257 4 8.87736 6.207 25.2227
258 4 2.96615 8.21792 21.8319
259 4 13.6216 3.64155 19.9995
260 4 7.24151 15.041 23.2284
261 4 4.4882 13.749 20.3072
262 4 6.16441 1.50567 22.0622
263 4 0.605182 2.7616 23.6539
264 4 14.1783 6.86421 22.6006
265 4 -0.0540402 13.1962 30.0502
266 4 5.6703 4.03476 26.6208
267 4 4.80535 6.08851 21.0129
268 4 12.4279 6.4895 10.1524
269 4 1.60864 6.94957 23.2389
270 4 0.870235 12.305 25.8221
271 4 14.066 13.3706 20.1638
272 4 0.726225 14.0499 21.8682
273 4 3.02378 0.407826 12.2171
274 4 11.5273 9.20075 24.273
275 4 2.87461 10.4606 25.1455
276 4 13.1122 7.49443 25.0458
277 4 7.20263 8.27972 28.6058
278 4 5.94918 8.8413 15.5296
279 4 15.1549 4.93937 14.434
280 4 10.0619 0.536636 28.7329
281 4 9.47461 0.51451 22.8309
282 4 6.93692 14.1136 26.2907
283 4 4.22133 1.4033 28.9916
284 4 2.56049 12.342 21.1782
285 4 4.90922 8.86602 28.4359
286 4 3.37099 4.77385 26.5987
287 4 10.9597 15.2105 24.7824
288 4 14.2252 2.69226 33.0821
289 4 12.0755 4.47123 33.2787
290 4 8.34929 14.9371 33.5812
291 4 4.89267 1.63851 31.6498
292 4 8.18189 10.0631 26.8674
293 4 1.57318 13.7513 27.9434
294 4 3.90948 1.06845 20.4476
295 4 13.997 15.3863 33.2272
296 4 3.93806 13.2424 28.6282
297 4 4.42745 10.9564 26.9479
298 4 8.32108 5.31407 38.719
299 4 14.1267 1.74335 29.2703
300 4 4.46349 9.82399 30.8108
301 4 10.0971 11.9628 27.3831
302 4 1.36052 12.5166 31.9398
303 4 7.59759 5.81838 27.2565
304 4 9.13909 8.75049 24.8125
305 4 2.41801 4.65745 24.2406
306 4 2.46727 8.33777 31.6055
307 4 9.55618 14.315 26.6472
308 4 1.73493 6.93797 29.4595
309 4 6.32212 11.8113 25.7711
310 4 8.25377 8.47012 30.7836
311 4 11.1292 14.1296 30.5983
312 4 0.747243 3.38842 34.979
313 4 12.8198 5.41166 29.8601
314 4 13.446 11.1762 29.2542
315 4 2.62772 4.31126 33.1027
316 4 7.98785 2.11913 29.6669
317 4 2.55764 2.93697 28.2915
318 4 10.2532 13.6503 32.8211
319 4 5.36627 7.42312 34.2425
320 4 7.60333 1.70729 32.1617
321 4 14.1013 9.18796 30.5884
322 4 8.33253 4.12825 33.1872
323 4 14.5534 3.70712 30.6991
324 4 9.67281 11.3682 33.76
325 4 4.64525 3.42742 33.9706
326 4 11.8452 8.54583 32.1235
327 4 10.1893 3.53939 34.9558
328 4 7.1411 11.1786 34.3167
329 4 11.4635 5.57362 25.6267
330 4 7.41636 11.8345 46.6496
331 4 4.55575 14.3155 33.0408
332 4 5.61155 14.8804 28.2747
333 4 3.09737 7.05853 33.8278
334 4 11.3417 6.22029 31.608
335 4 12.1097 11.1777 25.6964
336 4 6.2814 9.41742 32.392
337 4 13.4825 14.9325 30.7485
338 4 9.92365 10.1951 31.2484
339 4 9.89587 0.953727 35.3977
340 4 11.4005 4.61527 28.0323
341 4 11.8132 2.13476 27.7759
342 4 14.5616 7.47239 29.0794
343 4 0.615778 10.1355 32.3303
344 4 12.4136 14.2813 34.8952
345 4 10.9229 11.754 29.5201
346 4 2.89375 7.06042 27.3857
347 4 1.8903 4.5181 30.4583
348 4 8.88006 4.6798 29.1023
349 4 9.05416 6.03915 31.1835
350 4 3.76954 12.4137 31.3029
351 4 13.5398 6.22314 34.3881
352 4 5.30062 0.188952 42.9903
353 4 0.830499 2.98075 39.0447
354 4 1.49137 9.77979 45.0855
355 4 6.13894 14.1807 37.4049
356 4 12.2933 11.8258 40.8153
357 4 3.63103 10.885 38.4588
358 4 12.3995 4.59435 36.7227
359 4 12.1575 4.08179 39.4704
360 4 6.24829 3.66156 39.3759
361 4 12.7789 13.6381 39.3084
362 4 8.21741 6.64583 36.6084
363 4 1.76406 8.60222 41.3208
364 4 4.39328 4.38807 38.1807
365 4 6.0871 11.727 38.5614
366 4 9.95663 3.58104 38.0052
367 4 9.77167 1.28815 37.8467
368 4 1.7863 1.61361 36.756
369 4 9.28731 15.2668 51.9666
370 4 12.7305 2.06773 40.8771
371 4 0.0446307 14.3562 39.7809
372 4 6.48479 2.18384 43.236
373 4 9.14484 6.84705 40.5594
374 4 6.94509 10.0706 36.7248
375 4 12.7737 8.99315 34.6035
376 4 4.47268 0.981167 49.0703
377 4 9.46756 9.06825 39.9715
378 4 15.1864 5.77668 36.2354
379 4 11.0544 0.0165521 39.7972
380 4 7.27884 14.6509 41.5575
381 4 14.7278 8.86046 41.9747
382 4 3.12786 8.43569 37.5721
383 4 8.32514 2.59354 44.8187
384 4 15.0008 1.506 40.8058
385 4 11.5423 5.9 41.2647
386 4 -0.225707 8.20911 54.3498
387 4 13.164 11.1638 44.4827
388 4 7.19382 0.769513 39.1658
389 4 9.41939 3.88245 50.4092
390 4 3.82178 5.02454 42.0887
391 4 0.907429 1.87462 44.4718
392 4 14.3738 8.27776 44.6486
393 4 6.70526 13.5424 34.6906
394 4 12.3387 2.44708 43.5851
395 4 3.01321 0.114245 46.9186
396 4 9.64984 14.7991 42.0473
397 4 0.740906 12.8436 41.7408
398 4 1.19115 7.66513 35.6225
399 4 0.796803 6.72324 46.3071
400 4 8.60927 15.0826 49.5539
401 4 6.40045 8.52574 49.2989
402 4 4.44187 2.17902 36.348
403 4 7.41291 14.4996 53.6277
404 4 11.6923 9.73671 39.687
405 4 13.0006 12.4956 36.7135
406 4 13.35 7.47901 40.5814
407 4 4.58249 1.5981 44.7617
408 4 14.8221 14.7421 51.6125
409 4 8.47683 2.2088 48.5058
410 4 0.230365 14.9892 36.4424
411 4 14.5026 2.59131 46.1131
412 4 0.47107 5.84514 54.5001
413 4 10.29 9.32387 47.8144
414 4 5.54708 13.8227 52.1981
415 4 14.281 11.2182 42.0234
416 4 7.98417 12.4729 55.1069
417 4 9.17427 9.03519 37.3385
418 4 1.90384 7.94224 48.5876
419 4 12.9887 8.80851 55.6668
420 4 1.32604 11.3857 47.382
421 4 5.26981 9.29539 43.9949
422 4 4.89662 11.493 42.5761
423 4 11.5271 4.86785 43.5756
424 4 0.125816 12.3217 35.9865
425 4 8.34614 8.75019 53.6914
426 4 2.76944 3.35875 43.9855
427 4 6.89453 1.07427 55.2123
428 4 14.3319 4.89962 46.9871
429 4 8.88757 4.8706 44.519
430 4 15.0942 9.77752 34.7184
431 4 2.70261 5.37575 55.4589
432 4 11.2741 10.4274 35.9182
433 4 6.61878 12.1025 41.1123
434 4 5.6765 12.5507 48.2156
435 4 6.41979 4.96727 34.7328
436 4 15.5035 1.4145 50.1797
437 4 10.771 6.56775 46.7822
438 4 14.4089 4.7492 38.4227
439 4 3.78404 14.5615 36.9912
440 4 6.21031 14.5341 49.8347
441 4 7.68735 6.30764 42.577
442 4 4.83808 10.5636 49.6317
443 4 4.79055 11.4643 52.5226
444 4 1.94027 13.1062 37.9625
445 4 4.29758 6.9607 48.8583
446 4 11.1337 5.82369 49.2418
447 4 0.340794 15.5239 47.841
448 4 7.42133 6.97385 54.9022
449 4 12.9023 12.7155 46.7624
450 4 3.03981 10.9643 41.0136
451 4 2.38652 10.2813 49.3714
452 4 8.43496 10.5049 41.8937
453 4 10.3818 12.0136 54.2878
454 4 14.9215 13.1163 47.9837
455 4 12.6559 6.46318 45.349
456 4 1.53961 7.29069 39.362
457 4 2.96741 3.90804 51.8606
458 4 6.44387 10.4376 54.5275
459 4 8.33938 3.12666 54.5558
460 4 1.87033 10.1841 55.2845
461 4 11.7689 12.7412 56.2157
462 4 2.70835 5.96865 45.0391
463 4 9.57482 13.2866 47.4584
464 4 0.168109 6.79975 50.4568
465 4 5.61543 8.17079 36.5179
466 4 5.14545 9.5726 58.4596
467 4 8.06915 7.61817 51.0571
468 4 6.03061 4.21032 41.647
469 4 10.8469 14.0314 45.3286
470 4 0.480736 13.8733 56.0629
471 4 14.4098 1.16613 61.3678
472 4 4.63625 1.66012 54.7532
473 4 5.92261 3.04357 60.3884
