r (Å)    g(r) for Cu-O     g(r)_smooth
6.6250000000 0.0859019977 0.0848894680
6.6750000000 0.0852660727 0.0851782795
6.7250000000 0.0845174364 0.0851018794
6.7750000000 0.0857794991 0.0851200785
6.8250000000 0.0851191410 0.0845114842
6.8750000000 0.0830831407 0.0829769590
6.9250000000 0.0812121287 0.0808561906
6.9750000000 0.0781419773 0.0785536652
7.0250000000 0.0761967231 0.0767726950
7.0750000000 0.0753596262 0.0761092773
7.1250000000 0.0761015382 0.0767847815
7.1750000000 0.0784198273 0.0785568470
7.2250000000 0.0807918942 0.0807995654
7.2750000000 0.0834586261 0.0828851570
7.3250000000 0.0842898052 0.0846117416
7.3750000000 0.0863032870 0.0864261498
7.4250000000 0.0883867523 0.0886025365
7.4750000000 0.0908931997 0.0911226878
7.5250000000 0.0944202558 0.0934807427
7.5750000000 0.0953309384 0.0947733987
7.6250000000 0.0955546054 0.0946362283
7.6750000000 0.0934902592 0.0931618443
7.7250000000 0.0909534284 0.0908595337
7.7750000000 0.0883198351 0.0883357208
7.8250000000 0.0851370756 0.0863707953
7.8750000000 0.0855375959 0.0855266509
7.9250000000 0.0854654945 0.0850867232
7.9750000000 0.0844019514 0.0843086673
8.0250000000 0.0832597307 0.0832476000
8.0750000000 0.0821233496 0.0821379331
8.1250000000 0.0808338020 0.0812479605
8.1750000000 0.0806244936 0.0809005849
8.2250000000 0.0808376658 0.0811736250
8.2750000000 0.0819377666 0.0818769946
8.3250000000 0.0827628282 0.0825826511
8.3750000000 0.0834018611 0.0827943673
8.4250000000 0.0825446906 0.0822992024
8.4750000000 0.0805521462 0.0816583098
8.5250000000 0.0834212707 0.0805457646
8.5750000000 0.0766915162 0.0778687144
8.6250000000 0.0750241619 0.0748339473
8.6750000000 0.0721487132 0.0721864477
8.7250000000 0.0683127003 0.0705443584
8.7750000000 0.0719723402 0.0701669405
8.8250000000 0.0684429842 0.0699658350
8.8750000000 0.0703206798 0.0704605507
8.9250000000 0.0718673612 0.0715759596
8.9750000000 0.0726663534 0.0724801944
9.0250000000 0.0731165108 0.0730315353
9.0750000000 0.0733843394 0.0734303302
9.1250000000 0.0737227314 0.0739130919
9.1750000000 0.0745965332 0.0745251300
9.2250000000 0.0754499576 0.0747961638
9.2750000000 0.0749691016 0.0740872624
9.3250000000 0.0713953542 0.0728159551
9.3750000000 0.0735846031 0.0714610110
9.4250000000 0.0677185424 0.0696015089
9.4750000000 0.0696457285 0.0675941921
9.5250000000 0.0637615930 0.0652144069
9.5750000000 0.0631852303 0.0633892962
9.6250000000 0.0622716795 0.0624500572
9.6750000000 0.0617245709 0.0619389332
9.7250000000 0.0619554843 0.0614777013
9.7750000000 0.0607654991 0.0606506122
9.8250000000 0.0593145776 0.0597042318
9.8750000000 0.0588461576 0.0592311884
9.9250000000 0.0592355819 0.0593394414
9.9750000000 0.0598665120 0.0596177685
