r (Å)    g(r) for Cu-H     g(r)_smooth
6.6250000000 0.0850685135 0.0847876466
6.6750000000 0.0839338627 0.0843670342
6.7250000000 0.0842297385 0.0841557946
6.7750000000 0.0842371893 0.0839173411
6.8250000000 0.0833743961 0.0834035573
6.8750000000 0.0825710073 0.0829531454
6.9250000000 0.0827405565 0.0829515029
6.9750000000 0.0833955551 0.0832934733
7.0250000000 0.0835826886 0.0837753841
7.0750000000 0.0842166406 0.0845237564
7.1250000000 0.0858653088 0.0854756811
7.1750000000 0.0860152029 0.0864386140
7.2250000000 0.0875840205 0.0876764067
7.2750000000 0.0890483936 0.0892750580
7.3250000000 0.0913621500 0.0909592202
7.3750000000 0.0923465125 0.0924422392
7.4250000000 0.0937191966 0.0939126491
7.4750000000 0.0956790386 0.0954441486
7.5250000000 0.0971320768 0.0965698307
7.5750000000 0.0972138625 0.0969357152
7.6250000000 0.0967453783 0.0967960176
7.6750000000 0.0963916916 0.0966716926
7.7250000000 0.0968615958 0.0967927383
7.7750000000 0.0969122095 0.0970506335
7.8250000000 0.0974931145 0.0973568505
7.8750000000 0.0975495643 0.0977130665
7.9250000000 0.0978387599 0.0984802294
7.9750000000 0.0998497879 0.0998954589
8.0250000000 0.1020570423 0.1012264355
8.0750000000 0.1022689726 0.1014444250
8.1250000000 0.1004553221 0.1005179932
8.1750000000 0.0992589540 0.0991237123
8.2250000000 0.0977326875 0.0974980246
8.2750000000 0.0954233574 0.0957758650
8.3250000000 0.0941835214 0.0943744539
8.3750000000 0.0930719051 0.0934891772
8.4250000000 0.0933577666 0.0928953411
8.4750000000 0.0918908717 0.0922261514
8.5250000000 0.0919022409 0.0914505603
8.5750000000 0.0903068242 0.0905027520
8.6250000000 0.0894347263 0.0897004743
8.6750000000 0.0888497478 0.0895088944
8.7250000000 0.0903579163 0.0898333990
8.7750000000 0.0897997581 0.0901969497
8.8250000000 0.0907594591 0.0906715624
8.8750000000 0.0911266830 0.0912860413
8.9250000000 0.0922394052 0.0918326336
8.9750000000 0.0920467187 0.0921618882
9.0250000000 0.0920858808 0.0926006507
9.0750000000 0.0941014602 0.0928791209
9.1250000000 0.0930210133 0.0916461082
9.1750000000 0.0882541915 0.0889084350
9.2250000000 0.0858508418 0.0862188771
9.2750000000 0.0841279405 0.0841648615
9.3250000000 0.0821285605 0.0826022706
9.3750000000 0.0814544264 0.0816402588
9.4250000000 0.0807322347 0.0814802081
9.4750000000 0.0817942469 0.0823413819
9.5250000000 0.0846201697 0.0836085370
9.5750000000 0.0840187035 0.0843313408
9.6250000000 0.0855465314 0.0843042897
9.6750000000 0.0828540565 0.0835441076
9.7250000000 0.0830285399 0.0826492150
9.7750000000 0.0816802846 0.0816957362
9.8250000000 0.0804962327 0.0807933092
9.8750000000 0.0797599447 0.0803621194
9.9250000000 0.0814744259 0.0799447424
9.9750000000 0.0778830760 0.0790680725
