# Frame_number Cu-O-H_angle(degrees) (10 decimal places)
   10       107.9280899043
   11       116.3541971350
   11        94.5841914045
   11       119.0846711309
   11       130.3917036051
   11       119.5300456522
   11       101.7434274749
   11       100.2376462637
   11        98.1755857009
   11       135.0958821821
   11       107.5168434287
   11       125.8430496089
   12       112.8962127880
   12       101.0354394180
   12        98.8871342270
   12       136.9936444708
   12       122.9659555823
   13       141.9025830229
   13       109.6747077780
   13        90.7157463396
   13       116.2993215778
   13       117.0980211367
   13        84.9619396328
   13       135.5682384858
   13       117.6293394439
   13       119.2083751595
   13       130.6726066648
   13       116.4614862227
   13       131.6723878456
   13        99.3992103511
   13       111.7643942840
   13        99.0698368242
   13       101.3631684183
   14       114.9902052171
   14       121.6765340506
   14        89.1759010780
   14       120.7379732712
   14       123.3001545140
   14       119.8797576222
   14       110.7164292219
   14        96.5693633621
   15       116.0241037576
   15        82.2699249945
   15       130.8244063080
   15       143.3946650499
   15        98.1701215950
   15        89.3100233463
   15       124.9231792079
   15       121.4578895880
   16       114.8432430954
   16       115.8346277656
   16       107.2909267964
   16        99.1948799579
   16       143.7199005228
   16        94.9529603506
   16       127.7193648100
   16       113.6916183846
   17       108.5106775378
   17        79.2949203765
   17        87.5857419150
   17        99.3698000687
   17       121.4105870291
   17        94.8196884019
   18       128.7437604310
   18       102.3168078439
   18        91.0143511326
   18        98.8150918230
   18       113.0139038834
   19       101.9004899911
   19       146.8069061482
   19       118.8199933169
   19        91.5663258579
   19       101.2499357550
   19       150.2562215615
   19       126.2885723983
   20       126.3465345004
   20       136.9109611927
   20       101.2626266269
   20        93.6782919096
   20       101.4521095311
   20        86.3127999115
   20       129.1167992643
   20       105.5251390731
   20       139.6193475906
   21       114.1524910510
   21        95.2750094408
   21        93.2679939899
   21       141.6394700931
   21        94.9730666796
   21       106.8696036189
   21       123.7350017317
   21       109.0215512739
   21       122.1638263517
   21       115.3464475690
   21       121.6044373159
   21       119.5040998571
   21       125.8202598775
   21       100.3752895237
   21       106.4906357275
   22       138.0778454428
   22       122.5433913610
   22       100.2917253667
   22       100.3644687342
   22       115.1165379949
   22       110.2672843728
   23        90.7815682859
   23        96.1121607679
   23       110.8076005199
   23       111.3439216139
   24       116.2707239749
   24       114.9012585881
   24       137.2185636124
   24       109.5088286470
   24        88.8782141386
   24        83.9244435191
   24       113.7030669025
   24       119.1770739269
   25       108.9556759690
   25       112.8833284152
   25       104.8013413506
   25       151.8838887194
   25       105.5716648867
   25        79.4800989359
   25        92.0726942593
   25        91.8445409009
   25       117.5027814702
   25       109.5455025058
   25       136.2190268672
   26       120.1366879911
   26       112.2446409512
   26       108.1988825452
   26       123.5023779200
   26       120.1919066126
   26        88.1855987455
   26        94.7569896519
   26       123.7819927329
   26       119.0367115497
   27       108.0300991202
   27       115.7960969213
   27       124.8812199701
   27        90.1362200662
   27        96.6846086740
   27        89.8952700053
   27       130.3116979055
   27        98.0278633132
   27       137.2612142063
   28       119.0843452902
   28       115.9506489568
   28        99.6480982208
   28       132.8010397540
   28        89.4523306898
   28       123.9505263986
   28        96.0226390897
   28       138.5166533287
   28       111.7569931990
   28       115.3386559978
   28       106.1998845450
   28       111.7120405362
   28       105.0419250443
   28        95.7879246663
   29       114.8974008230
   29       148.5432933998
   29       120.5816183994
   29       116.1538639797
   29       135.7747477780
   29       120.8350137695
   29       104.2962571445
   29       119.3223639717
   29        97.8346261337
   29       103.1174792233
   29        98.8947389181
   30       122.8402579121
   30        84.4637075390
   30       142.5625058502
   30       105.8747728050
   30        92.1955024315
   30        98.3569219554
   30       132.3163567420
   30        93.7130100591
   30       127.2560867996
   30       120.8614769047
   30       104.7305282315
   30       100.0623285224
   31        80.3809199158
   31       139.8274314203
   31       139.2726146726
   31        99.2958956333
   31        92.1822028650
   31        91.7722842957
   31       110.8611216389
   31       139.2013661921
   31       103.7119821673
   31       109.1747173915
   32       114.3652666773
   32       131.3619011308
   32       102.1467798866
   32        94.3493217866
   32        95.0630128318
   32        93.3734424138
   32       161.6338842528
   32        93.1818614216
   32       102.8347182972
   32       117.2540533772
   32       114.8921666220
   32       114.4698959362
   32       112.9111811859
   33       135.6226189983
   33       111.9047731162
   33       123.3283112251
   33       138.4800336447
   33       114.7935899750
   33       101.1357892580
   33       147.0733378025
   33       106.8688222494
   33       100.2855718940
   33       102.4186182107
   34       130.4258772075
   34       141.7524941157
   34       110.3838583193
   34       151.1391280913
   34       130.7888457583
   34       101.0671172236
   34        90.9219858597
   35       123.7148246849
   35       114.1957980592
   35       115.5967535790
   35       135.3275062866
   35       112.8678609956
   35        91.6214024387
   35        92.7796059659
   35       126.6079021762
   35       129.0200228254
   36       105.2686459327
   36       134.3649574069
   36       129.6631163936
   36        92.9598087075
   36        91.1243225446
   36        90.0571099402
   36       134.7899962422
   36        92.8740178477
   36        71.3142140674
   37       113.5426466189
   37        91.1355872511
   37        99.9520487633
   37       115.0302593162
   38       123.1153774927
   38        95.6464547731
   38       142.2933594757
   38       110.7569252084
   38       105.3740492298
   38       105.0050905838
   38       121.2464150953
   38       126.1176584152
   38        99.2334983264
   38       116.4857897694
   39       124.2482059254
   39       114.4443529086
   39       134.7394419413
   39       115.4991359439
   39        99.4426951920
   39        98.4651168658
   39       145.1868189854
   39       103.9268205560
   39       119.5245015481
   39       119.0335900831
   40       126.2711404979
   40       127.2078149420
   40       135.1972204005
   40        95.1459229040
   40        93.9807468108
   40       143.2566649661
   40       105.5019901381
   40        96.6311390390
   40       125.7219802915
   40       115.1085934910
   40       116.9892798404
   40        97.6877001140
   41       129.1261537739
   41       112.7332467116
   41        89.2709542986
   41       118.4246465643
   41       131.5072592503
   41       123.4221891010
   41        88.3043608473
   41       157.8387714754
   41        99.9664009204
   41       154.1097398962
   41       103.1255061338
   41       102.9868705444
   42       116.3661605793
   42       119.3134883960
   42       132.2960561911
   42       104.5996328153
   42       104.0991997419
   43       119.1901814342
   43        68.3082420627
   43       114.9522358360
   43       135.5998697464
   43       111.2303168557
   43        92.2748960672
   43        99.8225183003
   43       120.5592599979
   43       113.3987782992
   44       105.0531685136
   44       143.9624580353
   44       116.9936568582
   44        85.3964367939
   44        90.9397541624
   44       102.0554037637
   44       130.6605107411
   44       107.6173793214
   44       129.8467943015
   45       115.6611537833
   45       150.0498672467
   45       114.3758450868
   45        97.7922674487
   45       105.2313121794
   45        96.8750729683
   45       154.9275161070
   46       108.0192764220
   46       138.2724353674
   46       109.7544065095
   46        80.1007744711
   46        87.2038811248
   46       120.6979775038
   46       119.3864019865
   47        85.3696953099
   47        87.6878303650
   47       151.5372072193
   47        89.9366624560
   47       102.1730447231
   47       119.8121006957
   47       111.9589509823
   47       113.5068955252
   48        81.0159818166
   48        78.0126634413
   48       145.9926751439
   48        82.8699893112
   48        91.0378962434
   48       164.3465273262
   48        98.8219696091
   48       108.1736626898
   49       140.5782275773
   49       104.6708115677
   49        89.4838930569
   49       156.2940899073
   49        97.3723327101
   49        88.5018226773
   49       131.6619489157
   49       100.2723224010
   49       135.6511311852
   50       125.2604369510
   50       121.6564999775
   50        99.9273841311
   50       106.1823453564
   50        99.9609554644
   50       150.4716673944
   50       102.8706066581
   50       115.3405608972
   50        86.9245825368
   50       103.5158275167
   50       123.4818677554
   50       116.2381415448
   50       110.3914584700
   50       104.6622797090
   51       108.0710012186
   51       111.1780358272
   51       121.5492687042
   51       146.7937018287
   51       118.8766298911
   51        80.5747226288
   51        95.6357577046
   51       140.5843825573
   51       107.5906983497
   51        78.3861835318
   51        95.7516261186
   52       127.6882547320
   52       136.8211883320
   52       138.2746754712
   52       105.7267596358
   52        87.0463770627
   52        91.5760773785
   52       125.3883744476
   52       102.5063040239
   53       124.1170018373
   53        82.6468115402
   53       108.3331708780
   53       145.9823713211
   53       110.8798077481
   53       105.3898201462
   53       101.5847016313
   53       140.7801846068
   53       103.1517457729
   53        82.9765817070
   53       110.7283626135
   53       107.8449644299
   53       142.4843513986
   54       105.7142906009
   54       119.3995083548
   54        98.8488113765
   54       131.1582687155
   54       107.8423573063
   54        95.4934385915
   54       151.1480642074
   54        96.4878085921
   54       111.3402826852
   54       134.2614780710
   55       113.8776696019
   55       123.9698905280
   55       114.4694343001
   55       105.1793406531
   55        97.0591888693
   55        92.9287684199
   55       149.7760279563
   55       102.2486356002
   55       116.4149588059
   55       110.7621745490
   55       134.6386010764
   55       112.3419997859
   55       124.6189719910
   55       100.2580400633
   56       119.1347592980
   56       113.7442628086
   56        72.2935864306
   56       100.0743510838
   56        99.6281718900
   56       144.6416363458
   56       133.2218582129
   56        96.7813842825
   56        93.8586962673
   56       152.5291911062
   56       100.0652491326
   56       125.4907455803
   56       127.1063167438
   57       106.5424062634
   57       154.9644498695
   57       116.2151663146
   57        94.4645963639
   57        92.8502627262
   57        87.7517318861
   57       126.2189549835
   57        99.6283768629
   57       128.8125790539
   58       106.8221998863
   58       101.5416595097
   58        91.7518670447
   58       165.6210748055
   58        95.0943820835
   58       106.0247949794
   58       141.2260622635
   59       117.6736447525
   59       141.6802782336
   59       111.3080584699
   59       148.7314781376
   59        96.1671418786
   59       104.2080129032
   59       143.9035186763
   60       113.6031584616
   60       116.5462105112
   60       161.5198437845
   60       122.3237283291
   60        96.8764623026
   60        88.3353876710
   60       154.3232055610
   60       100.3847713508
   60       105.5447712081
   60       118.8739005617
   61       103.6462475225
   61       113.5156071773
   61       156.3533429541
   61       112.1805069984
   61       122.6431453068
   61       102.1106030631
   61       104.7349624478
   62       123.0168985536
   62       107.0972145197
   62       136.3814391118
   62       114.4600271898
   62       101.9131450076
   62        94.2183128590
   62       148.0593614321
   62       104.4092285530
   62       137.0740201700
   62       117.2650231294
   63       112.0321933769
   63        85.5698003588
   63        99.8717476327
   63       107.6008135479
   63       101.4514085059
   63       165.9903016007
   63        97.0683524454
   63       105.4734455317
   63       135.2192439486
   63       118.2747956879
   63       125.7429754562
   63        97.8994635350
   63       104.4920329624
   64       110.3069008378
   64        92.0050756279
   64        95.9899866260
   64       158.8250468945
   64        99.8749399598
   64        96.2510312503
   64       136.3084096386
   64       106.8279050060
   64       121.0449416709
   65        99.7759275775
   65       119.1162572582
   65       113.7060923090
   65        94.4459511290
   65       152.0747406401
   65        93.0628715683
   65        94.0066689025
   65       161.5020613347
   65        98.7019327181
   65       104.4808754702
   66       117.3687946691
   66       142.8028499477
   66        90.7722393828
   66       111.8123201581
   66       102.6725000876
   66       146.2140060742
   66       100.1463945003
   66        94.8149647720
   66       134.6042753072
   66       101.0805217658
   66       130.6445577025
   66       123.4257543249
   66       116.0071907780
   66       105.2183105093
   66       100.0745028248
   67       144.1103445294
   67       118.3282034224
   67       102.6268055020
   67       127.6630385968
   67       100.0961928785
   67        94.6584319770
   68       106.6924629498
   68       142.1044022724
   68       116.2635066140
   68        99.7199780855
   68       131.7041294678
   68        86.2316703531
   68        95.3257010177
   69       111.9134997049
   69       104.5691915538
   69        91.9698182576
   69        85.5582424373
   69       147.6214423167
   69       127.4980220840
   69       123.5776756888
   69       127.6033086418
   69        99.3377260389
   69       102.4650067560
   70       104.4952204068
   70        69.0354500975
   70       107.5855790189
   70       130.2517149061
   70       114.0452812608
   70        85.3469168116
   70        82.0118764134
   70       127.7879259939
   70       108.0973994777
   70       138.3119701319
   71       115.5728179733
   71       139.3664725544
   71       116.4553085511
   71        97.8042991027
   71       102.3981657612
   71        95.8226608689
   71       130.5167107621
   71       103.6651081069
   71       128.1854016205
   72       123.1625316237
   72       105.4980989908
   72        90.2051916982
   72       148.1166122391
   72       104.2498372505
   72       118.9402270418
   72       124.6500930844
   73       105.7754675763
   73        96.2104067385
   73        97.7052815573
   73       150.9373448143
   73        96.8312682833
   73       104.6414550730
   73       131.0173893141
   73       131.0692152899
   74       111.9244779076
   74        99.9340758331
   74        87.6607293962
   74       151.2160024171
   74        97.8843539181
   74       119.1722622662
   74       119.6439152043
   75       100.8266097202
   75        86.7996652285
   75       163.1196659379
   75        90.7351533490
   75       134.4958708213
   75       118.9298218404
   76       105.7582578962
   76       137.4019768458
   76        91.9736975548
   76        90.3647885120
   76       148.7876336441
   76        94.8884927386
   76       122.5215612563
   76       131.5486804804
   76        99.4016806135
   76        98.5884025361
   77        99.2794688412
   77        80.1884629271
   77       151.6998379871
   77        96.6526608514
   77       108.5845218999
   77       121.8459674067
   78        98.3985068508
   78       101.4883197872
   78       157.1269095217
   78        94.9833264653
   78        94.3910198237
   78       155.8050415402
   78       107.3251765599
   78       105.3859184285
   79        98.2089148107
   79        90.7495615650
   79       156.5217273154
   79        89.4115447642
   79        96.0348446939
   79       141.5218576148
   79        80.9984093282
   79       125.4034000700
   80       111.2413327600
   80        96.1994879904
   80        92.9057972575
   80       113.7096256454
   80       121.2759820829
   81        97.7001269159
   81       155.9223129978
   81       116.3157583943
   81       130.4351633471
   82       100.4669946021
   82        86.2320438630
   82       155.7615353660
   82        90.4200634267
   82       101.0411040626
   82       125.8196983107
   82        98.9281064059
   82       131.8634561852
   83       102.2442843140
   83        95.9792966639
   83       101.1026924279
   83        96.4159346212
   83       126.3605491936
   84       115.1296837597
   84        97.5566046320
   84        98.5443265237
   84       140.1973050527
   84       123.3036982821
   84       108.6720935098
   84       129.8713009067
   84       103.4395815422
   84       120.3179635998
   85       121.8620814149
   85        76.0245906461
   85        86.2677193946
   85       142.1016843411
   85        93.8632868949
   85        88.9094119236
   85       153.4146867111
   85       103.0693618314
   85       120.9230925857
   86       119.3948616689
   86       107.5816575546
   86       120.8850535969
   86       133.8640075659
   86       111.5035978491
   86       104.2238968496
   87       109.9250575614
   87       123.9772979020
   87       139.3580761214
   87       120.2149312468
   87        93.6954552316
   87        93.2897874139
   87       128.6527898808
   87       125.4130769570
   87       118.5058785298
   87       110.0394595596
   87       125.6890453911
   87       111.8001778335
   88       122.5470743694
   88       109.4026882187
   88       122.5643329774
   88       101.2018616989
   88        89.7059193192
   88        92.9407113266
   88        97.2699959701
   88       116.9834204936
   89       127.9417800497
   89       116.0949983949
   89        96.8955249274
   89        94.6273129664
   89       102.2325398518
   89       144.6545748527
   89        88.0961587012
   89       101.5562412606
   90       120.2068176800
   90        80.7505204191
   90       100.6815500532
   90       119.9857645989
   90       108.2106135888
   90       130.6583597257
   90       103.3785863751
   90       106.2194422254
   91       114.4753099929
   91       150.2398511774
   91       109.6646818978
   91       105.7118964701
   91       100.4921531535
   91        98.2440126773
   91       137.8610081487
   92       140.7954810334
   92       125.3529124581
   92        88.7528446985
   92        96.3720151041
   92       124.1035970270
   92       111.2492696481
   93       113.6174182999
   93        95.7532250416
   93        97.2095102180
   93       137.5845585038
   93       115.7771778365
   94       121.8323797822
   94       103.3442567851
   94        97.5395830536
   94        89.8079699083
   94       135.2063298010
   94       111.3761394637
   94       115.1101579574
   94       100.5732421893
   94       100.8617213694
   95       111.3544694129
   95        94.9977699715
   95       131.9632854549
   95       101.7880413655
   95       128.9950409141
   95       120.8936720604
   95        91.8492507741
   95       121.5111517863
   95       116.5740237916
   95       129.0312626506
   95       111.8934548683
   95       130.0703778714
   95       104.7767721752
   95       120.0853413636
   95       102.0974192728
   95        99.5005305374
   96       101.7404197448
   96        98.8660854007
   96        92.1267881853
   96       112.4933386842
   96       109.4771998116
   96       126.3177865736
   97       126.7031492671
   97        89.6075464714
   97        95.7820449660
   97        97.5902749465
   97       139.3852883622
   97       102.3422581613
   97       114.3534165280
   97       114.9796884162
   97       116.0671491934
   97       110.1591952817
   97       110.8859022142
   98       112.1194985538
   98       123.9681144538
   98       116.2465624111
   98        97.1129249718
   98        95.2913407649
   98       101.1244793791
   98       118.7506835959
   98       103.7918776351
   98       118.0154979361
   98       115.3048213206
   98       115.7387009554
   98       112.5417407290
   99       121.6940520373
   99        89.7621218326
   99        91.1896945684
   99       149.8706366363
   99       128.9759652272
  100       116.3686578597
  100        99.2717373772
  100        96.1544499971
  100        88.9721704686
  100       110.3555269831
  100       117.2610912691
  100       132.5416974743
  100       109.4381263760
  100       111.7503053424
  101       123.5083920117
  101       106.0456778270
  101       135.0880119434
  101       119.8393426711
  101        75.6077072947
  101        98.1198852226
  101       111.8630076180
  101       109.3872964580
  102       115.6742203160
  102       113.8049364479
  102       102.3979287891
  102       117.3832906893
  102       115.2808954026
  102       141.8602789244
  102       107.9480892820
  102        90.1279055328
  102       152.0282787666
  102       105.1968699335
  102       101.1018947969
  102       108.6450760346
  102       109.4779138133
  103       120.5989628678
  103       125.8575722203
  103       113.7038914347
  103       117.2487363989
  103       115.2756935400
  103       136.3514130341
  103       111.0874427964
  103        83.1314829093
  103       118.9260530392
  103       101.8963653737
  103       139.7219301368
  103       107.7968195280
  103       103.9662063516
  104       103.0195841022
  104       149.0341306430
  104       106.1442438741
  104       100.0062761103
  104        92.3126507287
  104       168.2217136303
  104        85.9009442623
  104        95.8829726506
  104       110.3393954021
  105       118.4172018364
  105        92.7905763273
  105       154.6344401822
  105        92.9540565142
  105       136.3241440995
  105       104.7200212759
  105        99.8281965241
  106       106.6479540987
  106       126.5518113416
  106        87.5099981053
  106        85.2015487437
  106       149.8426902903
  106        95.6378410761
  106        97.1924131737
  106       121.7546735314
  106       106.2113798947
  106       131.3105146331
  107       115.2294101457
  107       127.1239468662
  107        95.6824379789
  107       150.1270958210
  107        89.3659375711
  107       115.5853885631
  107       107.7422157094
  107       131.7418893404
  107       100.6591568844
  107        92.9148024518
  108       107.2739418029
  108       131.2030368207
  108       106.9047395718
  108       102.4103163888
  108        96.1536198489
  108        96.6684374755
  108       146.4643340892
  108       104.4724864808
  108       102.2643765302
  108       143.0793068370
  108       102.6337060171
  108       130.6524235913
  109       119.0030279018
  109       130.7470510074
  109       110.6209699909
  109        87.0314306621
  109       163.9802429846
  109       107.6410848718
  109       101.3841720480
  109       102.4899292995
  109        98.7418990854
  110       117.5246112707
  110       141.5841537971
  110       113.0403084444
  110       101.5477442065
  110       106.6416958055
  110       102.7397076576
  110       122.9916683690
  110       107.5766056905
  110       125.7940170938
  111       125.3695786877
  111       126.7617898470
  111       154.9137760458
  111       108.5043059254
  111       107.4579232694
  111       102.0092734105
  111        86.4226493206
  111       152.4831550555
  111       100.8103535835
  111       121.1331051422
  112       113.7450698836
  112        87.2238547962
  112       148.0333835184
  112       134.6027337007
  112       124.9337221848
  112       107.5535018284
  112       102.0268388436
  113       106.2407490764
  113        97.9934818911
  113        96.1878830565
  113       105.7574956744
  113       146.4647798558
  114       113.8155190785
  114       126.2276333581
  114       110.1478671960
  114       140.5704290082
  114       112.0133512740
  114       108.8094308699
  114        95.4213862492
  115       131.0946796187
  115       110.3324507186
  115       127.8656379438
  115       142.8212529961
  115       129.6766379159
  115        94.2866076574
  115        95.7569515083
  115       116.9445742007
  115       122.3542496556
  116       106.2878516403
  116       109.6729662010
  116       156.6848207313
  116       119.7419495663
  116        91.4138292006
  116        97.8902711379
  116       151.8774689974
  116        96.0719326874
  116       101.1277366991
  116       122.6982743309
  116       105.2498098578
  116       130.9385235541
  117       112.5368998793
  117       127.4069969843
  117        77.3268597938
  117        90.4869172374
  117       137.1492761235
  117        99.3828438970
  117       117.3805377705
  117       119.5652992722
  118       131.7410561694
  118       111.0761149091
  118        94.4634324488
  118        89.3789153686
  118       150.3545547916
  118        99.9968824661
  118        80.4874476067
  118       132.1868593115
  118        97.3132902611
  118       149.1130236577
  119        84.3945459338
  119       121.2303820275
  119       120.4286348024
  119       144.0088675374
  119       120.7395381511
  119       142.6175927935
  119        96.6392428492
  119        95.9729174517
  119       122.6374812005
  119       108.5721229310
  119       132.4416535984
  120        97.6331717918
  120        91.9957096336
  120        87.1631129462
  120       149.0811051428
  120        96.8348657770
  120        98.0657978385
  120       131.8326938292
  120       107.9864706626
  120       121.2933857641
  121       103.9105493608
  121       119.3870681105
  121       102.9662756776
  121        99.9032059998
  121       161.1754648025
  121       103.4837001822
  121       129.3314292875
  121       119.3559013823
  122       114.1378513333
  122       127.9219365532
  122        85.8545632578
  122        96.1456711191
  122       146.5856237524
  122        99.0360855905
  122       143.4994235681
  122       109.0836294373
  123        89.8922993269
  123       135.7167499614
  123       109.4751514734
  123        99.9823775569
  123        95.6996770509
  123       100.5716176296
  123       123.0675415996
  123       108.1160837647
  123       114.5939490952
  124       111.8384099585
  124       117.8426888396
  124        96.7177494167
  124       100.1681001468
  124       128.7537265472
  124       118.7966408635
  125       119.0329158701
  125       111.3607575845
  125       100.2894987941
  125       100.3283900417
  125       104.1393445564
  125       103.1135472979
  126       127.7164174036
  126        83.5083951939
  126       144.9714853397
  126        83.7826996435
  126        92.3082132974
  126       118.9499090059
  126       123.4832484866
  127       132.2090907803
  127       108.8863148466
  127       112.9158014952
  127       115.0288372571
  127        86.7165990066
  127        94.2394098599
  127        98.5482210837
  127       147.4486639754
  127       107.0523989449
  127        93.8150810356
  128       103.2312916169
  128       131.9841880112
  128       102.9656999236
  128        63.6987405679
  128       125.2316240676
  128       126.2587834880
  128        98.3636639420
  128        99.7367071109
  129       118.5935822878
  129       113.5254115638
  129       137.5536802767
  129       127.3208171025
  129       100.6261458575
  129        85.9119569802
  129        95.1153969006
  129       156.9059540765
  129       100.8155149526
  129        99.8343392075
  130       132.2419789987
  130       113.3754766899
  130       121.6432042785
  130       144.4814247957
  130       119.3941993067
  130       100.6083553326
  130        98.9637565065
  130       153.4136549437
  130        97.0133581278
  130        80.2246243047
  130        98.6424067193
  131       115.6917655748
  131       107.9947706823
  131       113.9383371165
  131       117.4839493307
  131       137.8686482550
  131       111.6775564654
  131        84.5044014315
  131        95.7090809211
  131       102.4577019314
  131       101.6691330881
  132       115.0071725247
  132       112.0748397077
  132       101.1550860639
  132       128.5676280033
  132       131.4165545560
  132        99.2345758237
  132        98.8189750807
  133       126.1047582977
  133       108.1885863810
  133        99.8121827945
  133        95.8495491584
  133       112.3136111857
  133       115.6067137884
  134       118.4321456473
  134       107.2546201219
  134        98.8631805824
  134        99.1074477830
  134       105.7887545069
  134       123.4316205952
  135       107.9486940125
  135        93.0056272670
  135       146.8032895956
  135        97.6010106188
  135       115.0897183170
  135       100.0819720742
  135        98.5046898391
  136       128.5693982791
  136       101.2099087942
  136        95.8349419607
  136       121.9185709356
  136       127.8695720857
  136       113.8963950052
  136       116.0359055923
  136       109.2825948902
  136       119.2545260955
  136        99.7386393747
  137       123.9700099925
  137        95.7029215054
  137        90.5305202276
  137        91.9751987625
  137       122.7757739144
  137       143.7629728726
  138        94.7464300108
  138        90.0303196902
  138        97.3106527466
  138       145.5140831732
  138       103.8600457854
  138       115.8065639514
  139       121.9620904939
  139       125.4513681386
  139       110.4012939239
  139        96.1775462851
  139        96.4323131723
  139       125.2319350393
  139       107.0911425651
  140       126.0850856036
  140       107.5562234588
  140       132.9438482563
  140       122.3743943447
  140        99.0547171970
  140        94.3184041630
  140        99.7845606086
  140       120.3946273604
  140       107.3243001268
  140       136.5509933144
  141       121.4176800918
  141       117.5436495837
  141       137.2166260723
  141       128.4595841954
  141        96.9442362920
  141       131.3647591779
  141        99.4804644879
  141       127.7648823859
  141        95.6331294432
  141        94.5617563544
  142       121.7018082939
  142        91.9501128031
  142        93.3455881010
  142       116.7425697654
  142       112.0315163564
  143       111.4076223470
  143        83.3497554414
  143       130.4200834598
  143        93.1776374332
  143       102.7200339923
  143       125.3481067544
  143       108.7775113889
  144       113.5283984852
  144       118.9114098595
  144       136.4317229018
  144       130.7606080430
  144       134.1520119199
  144       119.0210769157
  144        99.4416114060
  144       100.8497177040
  145       115.9993455878
  145        92.2263985488
  145       120.6473574083
  145       132.0818222963
  145       129.0018231626
  145       104.4764747580
  145       148.2651054718
  145       106.3400223525
  145       102.6066483743
  145       106.6318604175
  145        97.9209246374
  146       111.7262297266
  146       133.0540668099
  146       115.4571361976
  146        98.5920253332
  146        92.8197307889
  146       137.3985276029
  146       131.6399156917
  147       133.4546340278
  147       114.6049242361
  147       141.1641329741
  147       121.6093815066
  147       104.1248919423
  147       101.3122203916
  148       101.6986202944
  148       100.5918688203
  148       106.4651307684
  148        85.4452214813
  148        91.3873826688
  149       127.7118799814
  149        94.5749647170
  149        95.1579395876
  149       146.4331721706
  149        96.0699190543
  149       132.8898999559
  149       109.9551207280
  150       100.5702534883
  150       129.6929549394
  150       107.8886809418
  150       101.0138836405
  150        90.3487934853
  150       151.5973866086
  150       105.5221908591
  150        94.1574771497
  150       136.6918133828
  150       104.9697581318
  150       127.1226880253
  151       113.3484527072
  151       144.9119667605
  151       121.7932446853
  151        95.9335802457
  151        80.1731416737
  151       149.9778710236
  151        93.6929844586
  151        88.9720648409
  151       131.4145649987
  151       104.5771595504
  151       127.3153271645
  152       110.9799452207
  152       122.3773432995
  152       105.9066067406
  152       139.1983966419
  152       119.9432394676
  152       107.2525709930
  152       102.0288763166
  152        93.3796516903
  152       159.2529501877
  152        91.0171098848
  152        97.2381981933
  152       122.7716419850
  152       125.7542623060
  152       106.2524276196
  152       109.1426249816
  153        89.8230888735
  153        94.8957251126
  153       125.6328259802
  153       128.1172307854
  153       124.4029473418
  153       125.1352151889
  153        97.2190080890
  153        98.6753328653
  154       104.7218196190
  154       128.0760801672
  154        96.1189481247
  154        92.8014482148
  154       120.9442757361
  154       131.9829692320
  155       111.8132193218
  155       124.6220061692
  155       120.0353536799
  155       101.2503377243
  155        97.8306966980
  155        99.6814298988
  155       132.1823409675
  155       104.4935955685
  155       117.9479221155
  156       130.0195892705
  156       115.2956954174
  156        98.0271574510
  156       104.2997096401
  156       130.7866423187
  156       119.6470595258
  156       120.4639214778
  156       130.1298781902
  156        97.6723684392
  156       106.5743356419
  157       141.3897086611
  157       116.9649331487
  157       113.7436127995
  157       151.5429233566
  157        96.7071733960
  157       117.3380377457
  157       105.2640169345
  157       128.2908808800
  157       107.0849159510
  157       101.9551187234
  158       118.3623656059
  158       117.8646346968
